Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
1,Open,United States of America,Erick Zhao,2039,7,6,223,47,52,5,Level A
2,Girls,Canada,Lucy Gao,1585,7,4.5,163,51,55,4,Level A
3,Open,Canada,Anand Rishi Chandra,2011,7,5.5,300,46,47,1,Level A
4,Open,United States of America,BACH NGO,2060,7,5.5,305,50,50,0,Level A
5,Open,United States of America,Abhiram Pothuir,2109,7,4.5,308,47,47,0,Level A
6,Girls,Canada,Anni Guo,1312,7,4,197,51,50,-1,Level A
7,Girls,United States of America,Zoey Tang,1871,7,7,221,51,48,-3,Level A
8,Girls,United States of America,IRIS MOU,1828,7,5,240,55,49,-6,Level A
9,Open,Mexico,Miguel Angel Lopez Garcia,1374,7,4.5,317,53,47,-6,Level A
10,Open,Paraguay,Mauricio Mereles,1232,7,3,287,56,45,-11,Level A
11,Open,United States of America,ARJUN PURI,2078,7,4,253,59,43,-16,Level A
12,Girls,Canada,Michelle Hua,1606,7,4,274,66,49,-17,Level A
13,Open,Cuba,Ubaldo Enrique L�pez Naranjo,1719,7,4.5,242,64,47,-17,Level A
14,Girls,Peru,Gabriela Paola Norabuena Ticona,1420,7,5,266,62,43,-19,Level A
15,Girls,,Scarlett Daniela Olea Valle,1579,7,3.5,217,70,49,-21,Level A
16,Open,Colombia,Santiago Lopez Rayo,1952,7,4.5,254,66,45,-21,Level A
17,Girls,Costa Rica,Sofia Mayorga Araya,1381,7,2.5,231,62,41,-21,Level A
18,Girls,Panama,ASHLEY CASTILLO,1296,7,3.5,153,66,44,-22,Level A
19,Girls,United States of America,Alice Lee,1967,7,5.5,293,66,44,-22,Level A
20,Open,United States of America,DIMITAR MARDOV,2265,7,6,254,64,42,-22,Level A
21,Open,Canada,Vincent Latorre,1731,7,4.5,241,67,44,-23,Level A
22,Girls,Costa Rica,Kristy Salazar Gould,1301,7,4.5,328,64,41,-23,Level A
23,Open,Peru,Yeral Manuel Riveros Rodriguez,1568,7,3,215,71,46,-25,Level A
24,Open,Bolivia,Luis Fernando Justiniano Flores,1223,7,3,210,69,44,-25,Level A
25,Open,Barbados,Rory Prescod,1183,7,3,249,67,42,-25,Level A
26,Girls,Canada,Gillian Mok,1259,7,5,198,66,41,-25,Level A
27,Girls,Bolivia,Adriana Celeste Canaviri Cadena,1211,7,4,251,71,45,-26,Level A
28,Open,El Salvador,Carlos Ibarra,1539,7,2.5,215,70,44,-26,Level A
29,Open,Costa Rica,Bruno Cossio Carvajal,1199,7,4,263,66,40,-26,Level A
30,Open,Canada,Johnathan Han,1805,7,4,246,73,46,-27,Level A
31,Girls,Cayman Islands,Laia Swaminathan,,7,3,206,65,38,-27,Level A
32,Girls,Paraguay,Fiorella Allegra Mayeregger Gonzalez,1072,7,3.5,272,69,41,-28,Level A
33,Girls,Ecuador,HEIDY VILLAGOMEZ MARTINEZ,1289,7,4,173,74,45,-29,Level A
34,Girls,Barbados,Hannah Wilson,1196,7,2.5,273,69,40,-29,Level A
35,Open,Trinidad & Tobago,Joshua Medina,1287,7,2,235,70,40,-30,Level A
36,Girls,United States of America,Sophie Velea,1643,7,5,220,73,42,-31,Level A
37,Open,Panama,MENDEZ ANDRE,1651,7,3,209,80,48,-32,Level A
38,Open,Argentina,Luca Giovanni Petti,1579,7,3,218,72,40,-32,Level A
39,Open,Colombia,Juan Esteban Cabiativa,1723,7,3,221,77,44,-33,Level A
40,Girls,United States of America,Sara Gupta,1582,7,3,194,77,44,-33,Level A
41,Girls,El Salvador,Sofi Hernandez,1459,7,4,205,81,47,-34,Level A
42,Open,Canada,Anthony Atanasov,2144,7,4,210,80,46,-34,Level A
43,Open,Paraguay,Cesar Ezequiel Amarilla Ettiene,1250,7,3,276,77,43,-34,Level A
44,Open,Chile,Sebastian Lemus Peña,1612,7,3.5,194,75,41,-34,Level A
45,Open,Guatemala,Daniel Alejandro Lopez Escobar,1354,7,2,231,77,42,-35,Level A
46,Open,Uruguay,Tomas Aprahamian,1539,7,4,199,75,40,-35,Level A
